"Date and Time Run 1","Time (s) Run 1","Angle (rad) Run 1","Angular Speed (rad/s) Run 1","Angular Acceleration (rad/s²) Run 1","Date and Time Run 2","Time (s) Run 2","Angle (rad) Run 2","Angular Speed (rad/s) Run 2","Angular Acceleration (rad/s²) Run 2","Date and Time Run 3","Time (s) Run 3","Angle (rad) Run 3","Angular Speed (rad/s) Run 3","Angular Acceleration (rad/s²) Run 3","Date and Time Run 4","Time (s) Run 4","Angle (rad) Run 4","Angular Speed (rad/s) Run 4","Angular Acceleration (rad/s²) Run 4","Date and Time Run 5","Time (s) Run 5","Angle (rad) Run 5","Angular Speed (rad/s) Run 5","Angular Acceleration (rad/s²) Run 5","Date and Time Run 6","Time (s) Run 6","Angle (rad) Run 6","Angular Speed (rad/s) Run 6","Angular Acceleration (rad/s²) Run 6","Date and Time Run 7","Time (s) Run 7","Angle (rad) Run 7","Angular Speed (rad/s) Run 7","Angular Acceleration (rad/s²) Run 7","Date and Time Run 8","Time (s) Run 8","Angle (rad) Run 8","Angular Speed (rad/s) Run 8","Angular Acceleration (rad/s²) Run 8","Date and Time Run 9","Time (s) Run 9","Angle (rad) Run 9","Angular Speed (rad/s) Run 9","Angular Acceleration (rad/s²) Run 9","Date and Time Run 10","Time (s) Run 10","Angle (rad) Run 10","Angular Speed (rad/s) Run 10","Angular Acceleration (rad/s²) Run 10","Date and Time Run 11","Time (s) Run 11","Angle (rad) Run 11","Angular Speed (rad/s) Run 11","Angular Acceleration (rad/s²) Run 11","Date and Time Run 12","Time (s) Run 12","Angle (rad) Run 12","Angular Speed (rad/s) Run 12","Angular Acceleration (rad/s²) Run 12","Date and Time Run 13","Time (s) Run 13","Angle (rad) Run 13","Angular Speed (rad/s) Run 13","Angular Acceleration (rad/s²) Run 13","Date and Time Run 14","Time (s) Run 14","Angle (rad) Run 14","Angular Speed (rad/s) Run 14","Angular Acceleration (rad/s²) Run 14","Date and Time Run 15","Time (s) Run 15","Angle (rad) Run 15","Angular Speed (rad/s) Run 15","Angular Acceleration (rad/s²) Run 15","Date and Time Run 16","Time (s) Run 16","Angle (rad) Run 16","Angular Speed (rad/s) Run 16","Angular Acceleration (rad/s²) Run 16","Date and Time Run 17","Time (s) Run 17","Angle (rad) Run 17","Angular Speed (rad/s) Run 17","Angular Acceleration (rad/s²) Run 17","Date and Time Run 18","Time (s) Run 18","Angle (rad) Run 18","Angular Speed (rad/s) Run 18","Angular Acceleration (rad/s²) Run 18","Date and Time Run 19","Time (s) Run 19","Angle (rad) Run 19","Angular Speed (rad/s) Run 19","Angular Acceleration (rad/s²) Run 19","Date and Time Run 20","Time (s) Run 20","Angle (rad) Run 20","Angular Speed (rad/s) Run 20","Angular Acceleration (rad/s²) Run 20","Date and Time Run 21","Time (s) Run 21","Angle (rad) Run 21","Angular Speed (rad/s) Run 21","Angular Acceleration (rad/s²) Run 21","Date and Time Run 22","Time (s) Run 22","Angle (rad) Run 22","Angular Speed (rad/s) Run 22","Angular Acceleration (rad/s²) Run 22"
01/25/2022 12:38:21 pm,11.185,,,0.10,01/25/2022 12:43:00 pm,19.785,,,0.03,01/25/2022 12:45:25 pm,12.119,,,0.02,01/25/2022 12:46:43 pm,8.184,,,0.36,01/25/2022 12:47:24 pm,6.423,,,0.92,01/25/2022 12:48:07 pm,5.945,21.36,,,01/25/2022 12:48:37 pm,4.797,21.36,,,01/25/2022 12:51:23 pm,18.963,,,0.08,01/25/2022 12:52:01 pm,13.629,,,0.21,01/25/2022 12:52:40 pm,11.273,21.36,,,01/25/2022 12:53:14 pm,9.977,,,0.06,01/27/2022 09:13:15 am,7.744,,,0.17,01/27/2022 09:16:53 am,18.127,,,0.18,01/27/2022 09:17:41 am,13.263,,,0.16,01/27/2022 09:18:19 am,11.759,,,0.22,01/27/2022 09:19:24 am,9.577,,,0.63,01/27/2022 09:20:16 am,8.211,,,1.33,01/27/2022 09:25:57 am,9.514,,,0.12,01/27/2022 09:26:23 am,7.665,,,1.10,01/27/2022 09:26:47 am,5.582,,,1.41,01/27/2022 09:27:08 am,5.512,,,2.07,01/27/2022 09:27:38 am,3.796,,,4.56
01/25/2022 12:38:21 pm,11.186,21.36,,,01/25/2022 12:43:00 pm,19.786,21.36,,,01/25/2022 12:45:25 pm,12.119,21.36,,,01/25/2022 12:46:43 pm,8.184,21.36,,,01/25/2022 12:47:24 pm,6.424,21.36,,,01/25/2022 12:48:07 pm,5.945,,,-0.73,01/25/2022 12:48:37 pm,4.797,,,-0.58,01/25/2022 12:51:23 pm,18.964,21.36,,,01/25/2022 12:52:01 pm,13.630,21.36,,,01/25/2022 12:52:40 pm,11.273,,,0.00,01/25/2022 12:53:14 pm,9.977,21.36,,,01/27/2022 09:13:15 am,7.744,21.36,,,01/27/2022 09:16:53 am,18.129,21.36,,,01/27/2022 09:17:41 am,13.264,21.36,,,01/27/2022 09:18:19 am,11.760,21.36,,,01/27/2022 09:19:24 am,9.578,21.36,,,01/27/2022 09:20:16 am,8.212,21.36,,,01/27/2022 09:25:57 am,9.514,21.36,,,01/27/2022 09:26:23 am,7.666,21.36,,,01/27/2022 09:26:47 am,5.583,21.36,,,01/27/2022 09:27:08 am,5.513,21.36,,,01/27/2022 09:27:38 am,3.797,21.36,,
01/25/2022 12:38:21 pm,11.276,,3.46,,01/25/2022 12:43:00 pm,19.949,,1.92,,01/25/2022 12:45:25 pm,12.216,,3.23,,01/25/2022 12:46:43 pm,8.251,,4.66,,01/25/2022 12:47:24 pm,6.478,,5.79,,01/25/2022 12:48:07 pm,5.993,,6.51,,01/25/2022 12:48:37 pm,4.840,,7.31,,01/25/2022 12:51:24 pm,19.128,,1.91,,01/25/2022 12:52:01 pm,13.742,,2.82,,01/25/2022 12:52:40 pm,11.363,,3.49,,01/25/2022 12:53:15 pm,10.055,,3.99,,01/27/2022 09:13:15 am,7.813,,4.53,,01/27/2022 09:16:53 am,18.281,,2.06,,01/27/2022 09:17:41 am,13.373,,2.89,,01/27/2022 09:18:19 am,11.849,,3.53,,01/27/2022 09:19:24 am,9.655,,4.05,,01/27/2022 09:20:16 am,8.281,,4.59,,01/27/2022 09:25:57 am,9.594,,3.94,,01/27/2022 09:26:23 am,7.723,,5.53,,01/27/2022 09:26:47 am,5.629,,6.75,,01/27/2022 09:27:08 am,5.553,,7.77,,01/27/2022 09:27:38 am,3.832,,8.98,
01/25/2022 12:38:21 pm,11.367,,,0.02,01/25/2022 12:43:01 pm,20.111,,,0.08,01/25/2022 12:45:25 pm,12.313,,,0.21,01/25/2022 12:46:43 pm,8.318,,,1.22,01/25/2022 12:47:24 pm,6.531,,,2.06,01/25/2022 12:48:08 pm,6.040,,,3.60,01/25/2022 12:48:37 pm,4.882,,,4.29,01/25/2022 12:51:24 pm,19.290,,,0.21,01/25/2022 12:52:01 pm,13.851,,,0.47,01/25/2022 12:52:40 pm,11.453,,,0.34,01/25/2022 12:53:15 pm,10.133,,,0.56,01/27/2022 09:13:15 am,7.882,,,0.91,01/27/2022 09:16:53 am,18.432,,,0.11,01/27/2022 09:17:41 am,13.479,,,0.56,01/27/2022 09:18:19 am,11.937,,,0.58,01/27/2022 09:19:24 am,9.732,,,0.23,01/27/2022 09:20:16 am,8.349,21.99,,,01/27/2022 09:25:57 am,9.673,,,0.61,01/27/2022 09:26:23 am,7.779,,,0.87,01/27/2022 09:26:47 am,5.675,,,1.55,01/27/2022 09:27:08 am,5.593,,,1.01,01/27/2022 09:27:38 am,3.867,,,0.64
01/25/2022 12:38:21 pm,11.367,21.99,,,01/25/2022 12:43:01 pm,20.113,21.99,,,01/25/2022 12:45:25 pm,12.314,21.99,,,01/25/2022 12:46:43 pm,8.319,21.99,,,01/25/2022 12:47:24 pm,6.532,21.99,,,01/25/2022 12:48:08 pm,6.041,21.99,,,01/25/2022 12:48:37 pm,4.883,21.99,,,01/25/2022 12:51:24 pm,19.292,21.99,,,01/25/2022 12:52:01 pm,13.853,21.99,,,01/25/2022 12:52:40 pm,11.453,21.99,,,01/25/2022 12:53:15 pm,10.134,21.99,,,01/27/2022 09:13:15 am,7.882,21.99,,,01/27/2022 09:16:53 am,18.434,21.99,,,01/27/2022 09:17:41 am,13.482,21.99,,,01/27/2022 09:18:19 am,11.938,21.99,,,01/27/2022 09:19:24 am,9.733,21.99,,,01/27/2022 09:20:16 am,8.349,,,-0.16,01/27/2022 09:25:57 am,9.674,21.99,,,01/27/2022 09:26:23 am,7.780,21.99,,,01/27/2022 09:26:47 am,5.676,21.99,,,01/27/2022 09:27:08 am,5.593,21.99,,,01/27/2022 09:27:38 am,3.867,21.99,,
01/25/2022 12:38:21 pm,11.458,,3.47,,01/25/2022 12:43:01 pm,20.274,,1.95,,01/25/2022 12:45:25 pm,12.410,,3.27,,01/25/2022 12:46:43 pm,8.384,,4.82,,01/25/2022 12:47:24 pm,6.585,,6.01,,01/25/2022 12:48:08 pm,6.087,,6.85,,01/25/2022 12:48:37 pm,4.924,,7.67,,01/25/2022 12:51:24 pm,19.451,,1.98,,01/25/2022 12:52:01 pm,13.961,,2.92,,01/25/2022 12:52:40 pm,11.542,,3.55,,01/25/2022 12:53:15 pm,10.211,,4.08,,01/27/2022 09:13:15 am,7.950,,4.66,,01/27/2022 09:16:53 am,18.584,,2.09,,01/27/2022 09:17:41 am,13.586,,3.01,,01/27/2022 09:18:20 am,12.024,,3.63,,01/27/2022 09:19:24 am,9.809,,4.09,,01/27/2022 09:20:16 am,8.418,,4.57,,01/27/2022 09:25:57 am,9.751,,4.04,,01/27/2022 09:26:23 am,7.835,,5.63,,01/27/2022 09:26:47 am,5.722,,6.89,,01/27/2022 09:27:08 am,5.633,,7.86,,01/27/2022 09:27:38 am,3.902,,9.03,
01/25/2022 12:38:21 pm,11.547,,,0.46,01/25/2022 12:43:01 pm,20.433,,,0.14,01/25/2022 12:45:25 pm,12.506,22.62,,,01/25/2022 12:46:43 pm,8.449,22.62,,,01/25/2022 12:47:24 pm,6.637,22.62,,,01/25/2022 12:48:08 pm,6.133,,,0.21,01/25/2022 12:48:37 pm,4.965,22.62,,,01/25/2022 12:51:24 pm,19.609,,,0.02,01/25/2022 12:52:02 pm,14.068,22.62,,,01/25/2022 12:52:40 pm,11.629,,,0.64,01/25/2022 12:53:15 pm,10.287,,,0.86,01/27/2022 09:13:16 am,8.017,,,0.70,01/27/2022 09:16:53 am,18.734,22.62,,,01/27/2022 09:17:41 am,13.691,22.62,,,01/27/2022 09:18:20 am,12.111,22.62,,,01/27/2022 09:19:24 am,9.886,,,0.07,01/27/2022 09:20:16 am,8.486,,,0.80,01/27/2022 09:25:57 am,9.829,,,0.34,01/27/2022 09:26:23 am,7.891,,,0.17,01/27/2022 09:26:47 am,5.767,,,0.40,01/27/2022 09:27:08 am,5.673,,,1.34,01/27/2022 09:27:38 am,3.937,,,0.03
01/25/2022 12:38:21 pm,11.548,22.62,,,01/25/2022 12:43:01 pm,20.435,22.62,,,01/25/2022 12:45:25 pm,12.506,,,-0.10,01/25/2022 12:46:43 pm,8.450,,,-0.84,01/25/2022 12:47:24 pm,6.637,,,-0.52,01/25/2022 12:48:08 pm,6.133,22.62,,,01/25/2022 12:48:37 pm,4.965,,,-0.07,01/25/2022 12:51:24 pm,19.610,22.62,,,01/25/2022 12:52:02 pm,14.068,,,-0.07,01/25/2022 12:52:40 pm,11.630,22.62,,,01/25/2022 12:53:15 pm,10.288,22.62,,,01/27/2022 09:13:16 am,8.017,22.62,,,01/27/2022 09:16:53 am,18.734,,,-0.01,01/27/2022 09:17:41 am,13.691,,,-0.22,01/27/2022 09:18:20 am,12.111,,,-0.24,01/27/2022 09:19:24 am,9.886,22.62,,,01/27/2022 09:20:16 am,8.486,22.62,,,01/27/2022 09:25:57 am,9.829,22.62,,,01/27/2022 09:26:23 am,7.891,22.62,,,01/27/2022 09:26:47 am,5.767,22.62,,,01/27/2022 09:27:08 am,5.673,22.62,,,01/27/2022 09:27:38 am,3.937,22.62,,
01/25/2022 12:38:21 pm,11.637,,3.55,,01/25/2022 12:43:01 pm,20.593,,1.99,,01/25/2022 12:45:25 pm,12.603,,3.25,,01/25/2022 12:46:43 pm,8.516,,4.71,,01/25/2022 12:47:24 pm,6.690,,5.95,,01/25/2022 12:48:08 pm,6.179,,6.87,,01/25/2022 12:48:38 pm,5.006,,7.66,,01/25/2022 12:51:24 pm,19.768,,1.99,,01/25/2022 12:52:02 pm,14.176,,2.91,,01/25/2022 12:52:40 pm,11.716,,3.66,,01/25/2022 12:53:15 pm,10.363,,4.21,,01/27/2022 09:13:16 am,8.083,,4.75,,01/27/2022 09:16:53 am,18.884,,2.09,,01/27/2022 09:17:41 am,13.797,,2.96,,01/27/2022 09:18:20 am,12.198,,3.59,,01/27/2022 09:19:24 am,9.963,,4.10,,01/27/2022 09:20:16 am,8.554,,4.68,,01/27/2022 09:25:57 am,9.906,,4.09,,01/27/2022 09:26:23 am,7.947,,5.65,,01/27/2022 09:26:47 am,5.812,,6.93,,01/27/2022 09:27:08 am,5.713,,7.96,,01/27/2022 09:27:38 am,3.971,,9.03,
01/25/2022 12:38:21 pm,11.725,23.25,,,01/25/2022 12:43:01 pm,20.750,23.25,,,01/25/2022 12:45:25 pm,12.698,,,0.39,01/25/2022 12:46:43 pm,8.582,,,0.74,01/25/2022 12:47:24 pm,6.742,,,0.98,01/25/2022 12:48:08 pm,6.224,,,0.24,01/25/2022 12:48:38 pm,5.047,23.25,,,01/25/2022 12:51:24 pm,19.925,,,0.05,01/25/2022 12:52:02 pm,14.284,,,0.17,01/25/2022 12:52:40 pm,11.802,,,0.04,01/25/2022 12:53:15 pm,10.437,23.25,,,01/27/2022 09:13:16 am,8.150,23.25,,,01/27/2022 09:16:54 am,19.034,,,0.06,01/27/2022 09:17:41 am,13.903,23.25,,,01/27/2022 09:18:20 am,12.285,,,0.24,01/27/2022 09:19:25 am,10.038,,,0.98,01/27/2022 09:20:16 am,8.620,,,0.19,01/27/2022 09:25:57 am,9.983,23.25,,,01/27/2022 09:26:24 am,8.002,,,1.33,01/27/2022 09:26:47 am,5.858,,,0.91,01/27/2022 09:27:08 am,5.752,,,2.98,01/27/2022 09:27:39 am,4.006,,,4.98
01/25/2022 12:38:21 pm,11.726,,,-0.30,01/25/2022 12:43:01 pm,20.751,,,-0.06,01/25/2022 12:45:25 pm,12.699,23.25,,,01/25/2022 12:46:43 pm,8.583,23.25,,,01/25/2022 12:47:24 pm,6.742,23.25,,,01/25/2022 12:48:08 pm,6.224,23.25,,,01/25/2022 12:48:38 pm,5.047,,,-0.58,01/25/2022 12:51:24 pm,19.926,23.25,,,01/25/2022 12:52:02 pm,14.284,23.25,,,01/25/2022 12:52:40 pm,11.802,23.25,,,01/25/2022 12:53:15 pm,10.437,,,-0.08,01/27/2022 09:13:16 am,8.150,,,-0.12,01/27/2022 09:16:54 am,19.034,23.25,,,01/27/2022 09:17:41 am,13.903,,,-0.03,01/27/2022 09:18:20 am,12.286,23.25,,,01/27/2022 09:19:25 am,10.040,23.25,,,01/27/2022 09:20:16 am,8.621,23.25,,,01/27/2022 09:25:57 am,9.983,,,-0.08,01/27/2022 09:26:24 am,8.002,23.25,,,01/27/2022 09:26:47 am,5.858,23.25,,,01/27/2022 09:27:08 am,5.752,23.25,,,01/27/2022 09:27:39 am,4.006,23.25,,
01/25/2022 12:38:21 pm,11.815,,3.50,,01/25/2022 12:43:01 pm,20.910,,1.97,,01/25/2022 12:45:25 pm,12.794,,3.32,,01/25/2022 12:46:43 pm,8.648,,4.81,,01/25/2022 12:47:24 pm,6.794,,6.06,,01/25/2022 12:48:08 pm,6.270,,6.89,,01/25/2022 12:48:38 pm,5.089,,7.61,,01/25/2022 12:51:25 pm,20.083,,2.00,,01/25/2022 12:52:02 pm,14.391,,2.94,,01/25/2022 12:52:40 pm,11.887,,3.67,,01/25/2022 12:53:15 pm,10.512,,4.20,,01/27/2022 09:13:16 am,8.216,,4.74,,01/27/2022 09:16:54 am,19.183,,2.11,,01/27/2022 09:17:42 am,14.009,,2.96,,01/27/2022 09:18:20 am,12.372,,3.63,,01/27/2022 09:19:25 am,10.113,,4.25,,01/27/2022 09:20:16 am,8.687,,4.71,,01/27/2022 09:25:58 am,10.060,,4.08,,01/27/2022 09:26:24 am,8.057,,5.79,,01/27/2022 09:26:47 am,5.903,,7.01,,01/27/2022 09:27:08 am,5.791,,8.19,,01/27/2022 09:27:39 am,4.040,,9.37,
01/25/2022 12:38:21 pm,11.903,,,0.97,01/25/2022 12:43:02 pm,21.066,,,0.22,01/25/2022 12:45:25 pm,12.887,,,0.55,01/25/2022 12:46:43 pm,8.712,,,1.48,01/25/2022 12:47:24 pm,6.846,23.88,,,01/25/2022 12:48:08 pm,6.315,,,1.48,01/25/2022 12:48:38 pm,5.129,,,2.65,01/25/2022 12:51:25 pm,20.239,,,0.05,01/25/2022 12:52:02 pm,14.498,23.88,,,01/25/2022 12:52:40 pm,11.973,,,0.12,01/25/2022 12:53:15 pm,10.586,,,0.24,01/27/2022 09:13:16 am,8.282,,,0.35,01/27/2022 09:16:54 am,19.332,,,0.01,01/27/2022 09:17:42 am,14.114,,,0.46,01/27/2022 09:18:20 am,12.457,,,0.70,01/27/2022 09:19:25 am,10.187,23.88,,,01/27/2022 09:20:16 am,8.754,23.88,,,01/27/2022 09:25:58 am,10.136,,,0.71,01/27/2022 09:26:24 am,8.111,23.88,,,01/27/2022 09:26:47 am,5.947,,,1.78,01/27/2022 09:27:08 am,5.829,23.88,,,01/27/2022 09:27:39 am,4.073,23.88,,
01/25/2022 12:38:21 pm,11.905,23.88,,,01/25/2022 12:43:02 pm,21.069,23.88,,,01/25/2022 12:45:25 pm,12.889,23.88,,,01/25/2022 12:46:43 pm,8.713,23.88,,,01/25/2022 12:47:24 pm,6.846,,,-0.37,01/25/2022 12:48:08 pm,6.315,23.88,,,01/25/2022 12:48:38 pm,5.130,23.88,,,01/25/2022 12:51:25 pm,20.239,23.88,,,01/25/2022 12:52:02 pm,14.498,,,-0.01,01/25/2022 12:52:40 pm,11.973,23.88,,,01/25/2022 12:53:15 pm,10.587,23.88,,,01/27/2022 09:13:16 am,8.282,23.88,,,01/27/2022 09:16:54 am,19.332,23.88,,,01/27/2022 09:17:42 am,14.115,23.88,,,01/27/2022 09:18:20 am,12.459,23.88,,,01/27/2022 09:19:25 am,10.188,,,-0.09,01/27/2022 09:20:16 am,8.754,,,-0.23,01/27/2022 09:25:58 am,10.137,23.88,,,01/27/2022 09:26:24 am,8.111,,,-0.02,01/27/2022 09:26:47 am,5.948,23.88,,,01/27/2022 09:27:08 am,5.829,,,-1.20,01/27/2022 09:27:39 am,4.073,,,-0.18
01/25/2022 12:38:21 pm,11.991,,3.67,,01/25/2022 12:43:02 pm,21.223,,2.04,,01/25/2022 12:45:25 pm,12.980,,3.42,,01/25/2022 12:46:43 pm,8.776,,5.00,,01/25/2022 12:47:24 pm,6.898,,6.02,,01/25/2022 12:48:08 pm,6.360,,7.03,,01/25/2022 12:48:38 pm,5.170,,7.83,,01/25/2022 12:51:25 pm,20.395,,2.02,,01/25/2022 12:52:02 pm,14.604,,2.94,,01/25/2022 12:52:41 pm,12.058,,3.69,,01/25/2022 12:53:15 pm,10.661,,4.23,,01/27/2022 09:13:16 am,8.348,,4.78,,01/27/2022 09:16:54 am,19.481,,2.11,,01/27/2022 09:17:42 am,14.218,,3.05,,01/27/2022 09:18:20 am,12.542,,3.75,,01/27/2022 09:19:25 am,10.262,,4.24,,01/27/2022 09:20:16 am,8.821,,4.68,,01/27/2022 09:25:58 am,10.212,,4.19,,01/27/2022 09:26:24 am,8.165,,5.79,,01/27/2022 09:26:47 am,5.991,,7.17,,01/27/2022 09:27:08 am,5.868,,8.10,,01/27/2022 09:27:39 am,4.107,,9.36,
01/25/2022 12:38:22 pm,12.076,24.50,,,01/25/2022 12:43:02 pm,21.376,,,0.03,01/25/2022 12:45:26 pm,13.072,24.50,,,01/25/2022 12:46:43 pm,8.839,24.50,,,01/25/2022 12:47:24 pm,6.951,,,0.02,01/25/2022 12:48:08 pm,6.405,24.50,,,01/25/2022 12:48:38 pm,5.210,24.50,,,01/25/2022 12:51:25 pm,20.550,,,0.01,01/25/2022 12:52:02 pm,14.711,,,0.11,01/25/2022 12:52:41 pm,12.143,,,0.20,01/25/2022 12:53:15 pm,10.735,24.50,,,01/27/2022 09:13:16 am,8.414,24.50,,,01/27/2022 09:16:54 am,19.628,,,0.23,01/27/2022 09:17:42 am,14.321,,,0.09,01/27/2022 09:18:20 am,12.626,24.50,,,01/27/2022 09:19:25 am,10.335,,,0.49,01/27/2022 09:20:16 am,8.887,,,1.28,01/27/2022 09:25:58 am,10.287,24.50,,,01/27/2022 09:26:24 am,8.219,,,0.89,01/27/2022 09:26:48 am,6.035,24.50,,,01/27/2022 09:27:08 am,5.906,,,3.35,01/27/2022 09:27:39 am,4.140,,,1.02
01/25/2022 12:38:22 pm,12.076,,,-0.04,01/25/2022 12:43:02 pm,21.376,24.50,,,01/25/2022 12:45:26 pm,13.073,,,-0.14,01/25/2022 12:46:43 pm,8.839,,,-0.62,01/25/2022 12:47:24 pm,6.951,24.50,,,01/25/2022 12:48:08 pm,6.405,,,-1.27,01/25/2022 12:48:38 pm,5.210,,,-0.12,01/25/2022 12:51:25 pm,20.551,24.50,,,01/25/2022 12:52:02 pm,14.711,24.50,,,01/25/2022 12:52:41 pm,12.143,24.50,,,01/25/2022 12:53:15 pm,10.735,,,-0.08,01/27/2022 09:13:16 am,8.414,,,-0.08,01/27/2022 09:16:54 am,19.630,24.50,,,01/27/2022 09:17:42 am,14.321,24.50,,,01/27/2022 09:18:20 am,12.626,,,-0.10,01/27/2022 09:19:25 am,10.336,24.50,,,01/27/2022 09:20:16 am,8.889,24.50,,,01/27/2022 09:25:58 am,10.287,,,-0.04,01/27/2022 09:26:24 am,8.219,24.50,,,01/27/2022 09:26:48 am,6.035,,,-0.44,01/27/2022 09:27:08 am,5.906,24.50,,,01/27/2022 09:27:39 am,4.140,24.50,,
01/25/2022 12:38:22 pm,12.162,,3.66,,01/25/2022 12:43:02 pm,21.530,,2.05,,01/25/2022 12:45:26 pm,13.165,,3.40,,01/25/2022 12:46:43 pm,8.903,,4.92,,01/25/2022 12:47:25 pm,7.003,,6.02,,01/25/2022 12:48:08 pm,6.450,,6.91,,01/25/2022 12:48:38 pm,5.250,,7.82,,01/25/2022 12:51:25 pm,20.706,,2.02,,01/25/2022 12:52:02 pm,14.817,,2.97,,01/25/2022 12:52:41 pm,12.228,,3.72,,01/25/2022 12:53:15 pm,10.810,,4.22,,01/27/2022 09:13:16 am,8.480,,4.77,,01/27/2022 09:16:54 am,19.774,,2.18,,01/27/2022 09:17:42 am,14.424,,3.07,,01/27/2022 09:18:20 am,12.710,,3.74,,01/27/2022 09:19:25 am,10.409,,4.31,,01/27/2022 09:20:16 am,8.953,,4.84,,01/27/2022 09:25:58 am,10.362,,4.18,,01/27/2022 09:26:24 am,8.273,,5.89,,01/27/2022 09:26:48 am,6.079,,7.13,,01/27/2022 09:27:08 am,5.944,,8.36,,01/27/2022 09:27:39 am,4.174,,9.43,
01/25/2022 12:38:22 pm,12.247,,,0.31,01/25/2022 12:43:02 pm,21.681,,,0.19,01/25/2022 12:45:26 pm,13.257,,,0.26,01/25/2022 12:46:43 pm,8.966,,,0.58,01/25/2022 12:47:25 pm,7.054,,,2.35,01/25/2022 12:48:08 pm,6.495,,,2.09,01/25/2022 12:48:38 pm,5.290,,,2.02,01/25/2022 12:51:25 pm,20.858,,,0.27,01/25/2022 12:52:02 pm,14.921,,,0.56,01/25/2022 12:52:41 pm,12.312,25.13,,,01/25/2022 12:53:15 pm,10.884,,,0.38,01/27/2022 09:13:16 am,8.545,,,0.72,01/27/2022 09:16:54 am,19.917,,,0.13,01/27/2022 09:17:42 am,14.525,,,0.32,01/27/2022 09:18:20 am,12.793,,,0.56,01/27/2022 09:19:25 am,10.481,,,0.51,01/27/2022 09:20:17 am,9.018,,,0.18,01/27/2022 09:25:58 am,10.436,,,0.61,01/27/2022 09:26:24 am,8.326,,,1.22,01/27/2022 09:26:48 am,6.123,,,2.81,01/27/2022 09:27:08 am,5.982,,,0.74,01/27/2022 09:27:39 am,4.207,,,4.28
01/25/2022 12:38:22 pm,12.248,25.13,,,01/25/2022 12:43:02 pm,21.683,25.13,,,01/25/2022 12:45:26 pm,13.257,25.13,,,01/25/2022 12:46:43 pm,8.967,25.13,,,01/25/2022 12:47:25 pm,7.055,25.13,,,01/25/2022 12:48:08 pm,6.496,25.13,,,01/25/2022 12:48:38 pm,5.290,25.13,,,01/25/2022 12:51:25 pm,20.861,25.13,,,01/25/2022 12:52:02 pm,14.923,25.13,,,01/25/2022 12:52:41 pm,12.312,,,-0.07,01/25/2022 12:53:15 pm,10.884,25.13,,,01/27/2022 09:13:16 am,8.545,25.13,,,01/27/2022 09:16:54 am,19.918,25.13,,,01/27/2022 09:17:42 am,14.526,25.13,,,01/27/2022 09:18:20 am,12.794,25.13,,,01/27/2022 09:19:25 am,10.482,25.13,,,01/27/2022 09:20:17 am,9.018,25.13,,,01/27/2022 09:25:58 am,10.437,25.13,,,01/27/2022 09:26:24 am,8.326,25.13,,,01/27/2022 09:26:48 am,6.123,25.13,,,01/27/2022 09:27:08 am,5.982,25.13,,,01/27/2022 09:27:39 am,4.207,25.13,,
01/25/2022 12:38:22 pm,12.332,,3.71,,01/25/2022 12:43:02 pm,21.832,,2.11,,01/25/2022 12:45:26 pm,13.348,,3.44,,01/25/2022 12:46:44 pm,9.029,,5.00,,01/25/2022 12:47:25 pm,7.105,,6.26,,01/25/2022 12:48:08 pm,6.540,,7.10,,01/25/2022 12:48:38 pm,5.330,,7.98,,01/25/2022 12:51:26 pm,21.011,,2.10,,01/25/2022 12:52:03 pm,15.025,,3.08,,01/25/2022 12:52:41 pm,12.397,,3.71,,01/25/2022 12:53:15 pm,10.957,,4.28,,01/27/2022 09:13:16 am,8.610,,4.87,,01/27/2022 09:16:55 am,20.060,,2.21,,01/27/2022 09:17:42 am,14.626,,3.13,,01/27/2022 09:18:20 am,12.876,,3.83,,01/27/2022 09:19:25 am,10.553,,4.38,,01/27/2022 09:20:17 am,9.083,,4.87,,01/27/2022 09:25:58 am,10.511,,4.27,,01/27/2022 09:26:24 am,8.378,,6.01,,01/27/2022 09:26:48 am,6.166,,7.37,,01/27/2022 09:27:09 am,6.019,,8.41,,01/27/2022 09:27:39 am,4.239,,9.71,
01/25/2022 12:38:22 pm,12.417,25.76,,,01/25/2022 12:43:02 pm,21.981,25.76,,,01/25/2022 12:45:26 pm,13.440,25.76,,,01/25/2022 12:46:44 pm,9.092,25.76,,,01/25/2022 12:47:25 pm,7.155,,,0.12,01/25/2022 12:48:08 pm,6.584,,,2.46,01/25/2022 12:48:38 pm,5.368,,,3.86,01/25/2022 12:51:26 pm,21.160,,,0.04,01/25/2022 12:52:03 pm,15.127,25.76,,,01/25/2022 12:52:41 pm,12.480,,,0.73,01/25/2022 12:53:16 pm,11.030,,,0.91,01/27/2022 09:13:16 am,8.674,,,1.11,01/27/2022 09:16:55 am,20.202,,,0.02,01/27/2022 09:17:42 am,14.726,,,0.14,01/27/2022 09:18:20 am,12.958,,,0.20,01/27/2022 09:19:25 am,10.625,,,0.02,01/27/2022 09:20:17 am,9.147,,,0.72,01/27/2022 09:25:58 am,10.583,,,0.70,01/27/2022 09:26:24 am,8.431,25.76,,,01/27/2022 09:26:48 am,6.209,25.76,,,01/27/2022 09:27:09 am,6.056,25.76,,,01/27/2022 09:27:39 am,4.272,25.76,,
